Mon Sep 26 15:19:23 2016,3323,-7324,1952,6712,3039,-10761,1073
Mon Sep 26 15:19:23 2016,3332,-7810,2074,7472,3413,-10679,1639
Mon Sep 26 15:19:23 2016,3341,-8282,2114,7690,3479,-10577,2064
Mon Sep 26 15:19:23 2016,3350,-9622,1688,8588,3427,-10488,2742
Mon Sep 26 15:19:23 2016,3359,-10194,1492,8820,3225,-10427,3210
Mon Sep 26 15:19:23 2016,3368,-10174,638,9402,2956,-10415,3906
Mon Sep 26 15:19:23 2016,3377,-10208,616,8954,2706,-10307,4324
Mon Sep 26 15:19:23 2016,3386,-9764,-60,9522,2329,-10186,4929
Mon Sep 26 15:19:23 2016,3416,-9334,-624,9906,2040,-9867,5172
Mon Sep 26 15:19:23 2016,3425,-9786,-1144,10646,1891,-9662,5186
Mon Sep 26 15:19:23 2016,3434,-10370,-1172,11866,1800,-9500,5082
Mon Sep 26 15:19:23 2016,3443,-12390,-1054,13382,1706,-9515,4714
Mon Sep 26 15:19:23 2016,3452,-13160,-686,14042,1643,-9729,4387
Mon Sep 26 15:19:23 2016,3461,-13832,358,14588,1486,-10135,3838
Mon Sep 26 15:19:23 2016,3471,-15004,1136,14350,1362,-10323,3433
Mon Sep 26 15:19:23 2016,3480,-17304,1248,13414,1347,-10594,3018
Mon Sep 26 15:19:23 2016,3489,-18034,1420,12078,1649,-10655,2899
Mon Sep 26 15:19:23 2016,3498,-18442,294,6418,2618,-10388,2900
Mon Sep 26 15:19:23 2016,3507,-18414,-878,2612,4098,-9151,3263
Mon Sep 26 15:19:23 2016,3516,-18730,-2910,-1216,5024,-7959,3759
Mon Sep 26 15:19:23 2016,3525,-20358,-6134,-2642,5847,-6722,4359
Mon Sep 26 15:19:23 2016,3534,-25392,-5212,-7230,6275,-5578,5064
Mon Sep 26 15:19:23 2016,3543,-24976,-4580,-12028,5100,-4654,4761
Mon Sep 26 15:19:23 2016,3571,-22422,-5464,-15406,1835,-2075,3141
